noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
dancing,1.50304869,0.36223745,0.39010787,0.76180667,0.00000000,0.96855870,0.46341616,0.00000000,0.00000000,-0.53923064,-0.90384752
dandelion,1.94617376,0.38494799,0.80798143,0.87593320,0.00000000,0.75800553,0.47333336,0.00000000,0.00000000,-0.56165290,-0.79237485
danger,0.34919670,0.00000000,0.37820956,0.95398936,0.00000000,0.48423427,0.41784868,-0.32867068,0.00000000,-0.59983611,-0.95657837
dare,1.93647948,0.40300271,0.81217751,0.94022214,0.00000000,0.94323829,0.00000000,0.00000000,0.00000000,-0.55168080,-0.61048037
dark,-1.24843240,0.00000000,0.00000000,0.48215178,0.00000000,0.30797952,0.00000000,-0.68509755,0.00000000,-0.61276811,-0.74069804
darkness,-0.46395722,0.00000000,0.29775333,0.85917997,0.00000000,0.74125436,0.43540561,-0.27980185,0.00000000,-0.60471362,-1.91303504
darn,-1.38758516,0.00000000,0.32818085,0.91419250,0.00000000,0.26076978,0.00000000,-0.37268800,0.00000000,-0.61256653,-1.90547377
dart,-0.19010457,0.00000000,0.93731916,0.91473749,0.00000000,0.86341402,0.44205925,0.00000000,0.00000000,-0.63673818,-2.71089631
dash,0.95896471,0.39800805,0.87702048,0.95835340,0.00000000,0.90228328,0.35052708,0.00000000,0.00000000,-0.59810215,-1.92912543
dashboard,-0.27751675,0.38939264,0.92510056,0.81327969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62889761,-1.77639204
data,1.38371196,0.32463855,0.31512797,0.94332311,0.00000000,0.88195756,0.48955974,0.00000000,0.00000000,-0.61059421,-0.96030074
database,0.99078918,0.47768620,0.89345461,0.94027916,0.00000000,0.36241582,0.40103272,0.00000000,0.00000000,-0.61397743,-1.47010189
date,0.22175309,0.00000000,0.80258843,0.93666515,0.00000000,0.47966090,0.39791077,0.00000000,0.00000000,-0.56970102,-1.82537115
daughter,-0.16015515,0.00000000,0.73901591,0.81127822,0.00000000,0.35998914,0.36463371,0.00000000,0.00000000,-0.52425957,-1.91081256
dawn,-1.48444709,0.00000000,0.28668955,0.88295710,0.00000000,0.48260322,0.00000000,-0.25051555,0.00000000,-0.59881800,-2.28736341
day,0.23365131,0.00000000,0.80326122,0.85623565,0.00000000,0.48521465,0.00000000,0.00000000,0.00000000,-0.58100098,-1.33005923
daybed,0.86747754,0.31713232,0.81369656,0.91458544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56811965,-0.60981715
daylight,-0.21743116,0.00000000,0.36185309,0.80546865,0.00000000,0.47881025,0.47753814,0.00000000,0.00000000,-0.60441452,-1.73668677
dead,-1.52026001,0.48170853,0.00000000,0.34742683,0.00000000,0.25137138,0.34842971,-0.61781198,0.00000000,-0.59106213,-1.74032235
deadline,0.21149507,0.00000000,0.85270041,0.90834352,0.00000000,0.48497137,0.27040198,0.00000000,0.00000000,-0.59404868,-1.71087354
deal,0.59833091,0.00000000,0.83833593,0.91227308,0.00000000,0.93540147,0.36068428,0.00000000,0.00000000,-0.55023903,-1.89812481
dealer,0.33501488,0.46150863,0.68954724,0.72202840,0.00000000,0.30023402,0.00000000,-0.30898520,0.00000000,-0.56093234,-0.96838588
dealing,0.01730442,0.27358568,0.33750388,0.69428191,0.00000000,0.96417692,0.46204215,-0.29596141,0.00000000,-0.56938016,-1.84894454
dearest,-0.41980678,0.00000000,0.00000000,0.45235044,0.00000000,0.35387117,0.00000000,-0.69801551,0.00000000,-0.52801287,0.00000000
death,1.43862036,0.00000000,0.67495486,0.91457117,0.00000000,0.83774567,0.27675307,0.00000000,0.00000000,-0.59014815,-0.67525625
deathwatch,0.83929709,0.41304556,0.93116391,0.92823589,0.00000000,0.78152686,0.00000000,0.00000000,0.00000000,-0.57473409,-1.63994104
debate,1.21191031,0.41838348,0.82297638,0.91983202,0.00000000,0.94053724,0.45445964,0.00000000,0.00000000,-0.56301069,-1.78126776
debris,-0.83670801,0.00000000,0.40759090,0.00000000,0.00000000,0.78770301,0.49126428,0.00000000,0.00000000,-0.60979611,-1.91347009
debt,1.48432741,0.00000000,0.66213748,0.93979624,0.00000000,0.76789427,0.48496732,0.00000000,0.00000000,-0.58169585,-0.78877205
debtor,0.54129359,0.38859013,0.57770619,0.86686102,0.00000000,0.28771317,0.00000000,0.00000000,0.00000000,-0.61081684,-0.96876007
decade,-0.47745773,0.27185115,0.86521810,0.82201236,0.00000000,0.45916760,0.28827411,0.00000000,0.00000000,-0.63286251,-2.55111855
decadence,2.45154807,0.32815385,0.39406946,0.92686597,0.00000000,0.93989563,0.44659337,0.00000000,0.00000000,-0.58403021,0.00000000
decency,-0.09191102,0.00000000,0.28375185,0.94322699,0.00000000,0.71919516,0.47673824,0.00000000,0.00000000,-0.59821266,-1.91661060
decimal,0.80828044,0.00000000,0.87355506,0.96578023,0.00000000,0.74914244,0.39940533,0.00000000,0.00000000,-0.62884212,-1.55076051
decision,1.00441611,0.25904137,0.81333131,0.93183744,0.00000000,0.90899590,0.34186670,0.00000000,0.00000000,-0.58106881,-1.66958779
decision-making,2.21509093,0.40942076,0.32663411,0.65812194,0.00000000,0.96572238,0.45989826,0.00000000,0.00000000,-0.60470653,0.00000000
deck,-0.75513065,0.45534423,0.80658060,0.86998802,0.00000000,0.00000000,0.31122735,0.00000000,0.00000000,-0.63431203,-2.56395882
declaration,0.87772903,0.29283008,0.91309783,0.90434623,0.00000000,0.92459875,0.35364541,0.00000000,0.00000000,-0.59727472,-1.91351455
declination,2.86771432,0.42146310,0.80680174,0.92534202,0.00000000,0.96018335,0.38477597,0.00000000,0.00000000,-0.63085186,0.00000000
decline,0.47588748,0.00000000,0.76077715,0.91851053,0.00000000,0.95354587,0.00000000,0.00000000,0.00000000,-0.58042073,-1.57652533
decoder,1.03029194,0.46608737,0.84126359,0.85944331,0.00000000,0.79642665,0.28563619,0.00000000,0.00000000,-0.55606771,-1.66249746
decongestant,1.09742790,0.36809868,0.93547046,0.92336667,0.00000000,0.84815636,0.43055066,0.00000000,0.00000000,-0.60289758,-1.80531734
decoration,1.77427712,0.00000000,0.76405403,0.83056065,0.00000000,0.95481119,0.48733371,0.00000000,0.00000000,-0.57854426,-0.68393821
decrease,1.21528354,0.00000000,0.72126147,0.93653944,0.00000000,0.87523171,0.00000000,0.00000000,0.00000000,-0.56609631,-0.75165278
decryption,2.33527929,0.28314742,0.41369280,0.85454971,0.00000000,0.95935476,0.41852295,0.00000000,0.00000000,-0.59398836,0.00000000
dedication,0.92205334,0.31722715,0.72049868,0.95132935,0.00000000,0.94717559,0.45351475,0.00000000,0.00000000,-0.53682905,-1.93086314
deduce,1.05699876,0.26842254,0.00000000,0.89023492,0.00000000,0.43392473,0.00000000,0.00000000,0.00000000,-0.53558344,0.00000000
deduction,1.09234989,0.00000000,0.91330823,0.96163079,0.00000000,0.95216289,0.46549639,0.00000000,0.00000000,-0.59188056,-1.60836786
deed,0.64981672,0.00000000,0.89046687,0.91766310,0.00000000,0.88851720,0.45681784,0.00000000,0.00000000,-0.58003163,-1.92361665
deep,-1.66090611,0.41622120,0.27842936,0.92428422,0.00000000,0.00000000,0.00000000,-0.78534532,0.00000000,-0.61045879,-1.88403678
deer,1.26095542,0.89561346,0.73500663,0.88155943,0.00000000,0.79841891,0.45696083,0.00000000,0.00000000,-0.58148062,-1.92512321
default,1.08602375,0.41384029,0.88175568,0.93416443,0.00000000,0.84081283,0.29948041,0.00000000,0.00000000,-0.63060713,-1.65342277
defeat,0.50468877,0.00000000,0.73848417,0.82124957,0.00000000,0.73932195,0.00000000,-0.26752451,0.00000000,-0.54955113,-0.97729129
defendant,-0.74063057,0.33718821,0.53551397,0.77432346,0.00000000,0.34520152,0.27573138,-0.29822409,-0.26762971,-0.58151901,-1.86121631
defender,-0.59669709,0.38330999,0.74089924,0.65563521,0.00000000,0.00000000,0.31956398,0.00000000,-0.25649258,-0.59298855,-1.84662437
defense,1.58449748,0.91078424,0.82284740,0.86871365,0.00000000,0.75521153,0.33766720,0.00000000,0.00000000,-0.59038180,-1.52034473
deficit,-0.55397284,0.00000000,0.78223571,0.93891314,0.00000000,0.47607365,0.44823280,0.00000000,0.00000000,-0.59217864,-2.60724950
definition,1.51237828,0.42216986,0.80859473,0.95852047,0.00000000,0.91642693,0.43989760,0.00000000,0.00000000,-0.57766229,-1.45556903
deformation,2.43522647,0.35448390,0.78240046,0.95142627,0.00000000,0.95928258,0.00000000,0.00000000,0.00000000,-0.61236674,0.00000000
degradation,-0.37408400,0.00000000,0.39505664,0.94848490,0.00000000,0.96424362,0.44730479,0.00000000,0.00000000,-0.61819887,-2.51097506
degree,0.70077088,0.32783127,0.94596973,0.90963027,0.00000000,0.71902880,0.32443345,0.00000000,0.00000000,-0.59435582,-1.93176681
delay,0.95022941,0.00000000,0.89125630,0.85555464,0.00000000,0.77332494,0.00000000,0.00000000,0.00000000,-0.59500384,-0.97490263
deliberation,1.92985120,0.38941032,0.32540950,0.42871758,0.00000000,0.92144421,0.46711946,0.00000000,0.00000000,-0.60224986,0.00000000
delight,1.30522895,0.00000000,0.38553789,0.94971856,0.00000000,0.95617163,0.46294010,0.00000000,0.00000000,-0.57590562,-0.87323362
delivery,0.52757782,0.00000000,0.82412788,0.86967835,0.00000000,0.92592984,0.31237626,0.00000000,0.00000000,-0.57747871,-1.82705581
demand,0.29836750,0.27494484,0.38840362,0.89107603,0.00000000,0.81863555,0.42890882,0.00000000,0.00000000,-0.59393346,-1.90966791
democracy,0.45166716,0.38469332,0.80528384,0.92676696,0.00000000,0.72647095,0.37171715,-0.29729998,0.00000000,-0.56416351,-1.90180159
democrat,0.07118112,0.31359071,0.64094365,0.79536384,0.00000000,0.00000000,0.00000000,-0.58873081,0.00000000,-0.58165914,-0.50832713
demon,0.89317688,0.29334268,0.79025611,0.89348212,0.00000000,0.00000000,0.26135933,0.00000000,0.00000000,-0.58607221,-0.75919116
demur,1.29456863,0.83049795,0.62297300,0.90956527,0.00000000,0.43340072,0.00000000,0.00000000,0.00000000,-0.54802722,-0.95384109
den,0.39305609,0.77363154,0.25214365,0.93566740,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62027395,-0.94811255
denim,0.90096635,0.00000000,0.41300789,0.78823733,0.00000000,0.71961203,0.49013090,0.00000000,0.00000000,-0.54378855,-0.96623325
denominator,2.55722311,0.46834773,0.83151153,0.96959862,0.00000000,0.51788750,0.37343317,0.00000000,0.00000000,-0.60355544,0.00000000
density,0.21859521,0.28229812,0.33908647,0.95660955,0.00000000,0.75585610,0.45325527,0.00000000,0.00000000,-0.63556826,-1.93294203
dentist,0.78794482,0.35991076,0.72716728,0.75066498,0.00000000,0.35282916,0.00000000,-0.27382010,0.00000000,-0.56070566,-0.56810158
deodorant,0.77186286,0.00000000,0.88880143,0.89936194,0.00000000,0.72495010,0.47979876,0.00000000,0.00000000,-0.57258642,-1.64846295
department,0.74381238,0.92969429,0.34870890,0.93783778,0.00000000,0.25296882,0.33885133,0.00000000,0.00000000,-0.58280849,-1.48144025
departure,0.54569393,0.30135128,0.85140958,0.89205453,0.00000000,0.95947149,0.00000000,0.00000000,0.00000000,-0.58372617,-1.87486678
dependency,0.12118715,0.33528522,0.76159623,0.94882172,0.00000000,0.85961565,0.45546684,0.00000000,0.00000000,-0.59132528,-2.64827323
dependent,-1.87165731,0.59746581,0.45015496,0.91334859,0.00000000,0.00000000,0.00000000,-0.59295174,0.00000000,-0.63561797,-2.60405695
deployment,1.96347198,0.44109675,0.88320708,0.93383956,0.00000000,0.96930790,0.30839795,0.00000000,0.00000000,-0.60888124,-0.96349603
deposit,0.08896363,0.26226836,0.91406181,0.96175206,0.00000000,0.92290235,0.28718850,0.00000000,0.00000000,-0.54589951,-2.71330994
deposition,1.73029155,0.31526163,0.83737141,0.87253153,0.00000000,0.95178923,0.30327201,0.00000000,0.00000000,-0.59031719,-0.95961708
depot,-0.39672890,0.36920518,0.77348706,0.92071766,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61859399,-1.84154481
depression,0.94696179,0.28818446,0.34709233,0.95300063,0.00000000,0.85473025,0.28909823,-0.27511093,0.00000000,-0.58119106,-0.92884213
depressive,-0.91977000,0.38947076,0.58537602,0.94703546,0.00000000,0.27272987,0.00000000,-0.60185495,0.00000000,-0.58718044,-1.92534673
depth,-0.39014512,0.00000000,0.29501551,0.94661963,0.00000000,0.42081589,0.47758800,0.00000000,0.00000000,-0.62151963,-1.90866452
deputy,-0.47713935,0.28764671,0.75924566,0.74978721,0.00000000,0.27600995,0.00000000,0.00000000,0.00000000,-0.61778766,-1.93204123
derby,0.96435648,0.42365757,0.90724951,0.88515180,0.00000000,0.87754855,0.00000000,0.00000000,0.00000000,-0.57588524,-1.55336571
derivation,2.86448172,0.31597713,0.82201844,0.94065672,0.00000000,0.96489063,0.44038466,0.00000000,0.00000000,-0.61944586,0.00000000
derivative,0.51461634,0.46371377,0.94950679,0.95298278,0.00000000,0.93095142,0.48229915,0.00000000,0.00000000,-0.62287122,-2.64196634
derrick,0.84152690,0.34270212,0.78066918,0.93384057,0.00000000,0.92914090,0.35681427,0.00000000,0.00000000,-0.58690315,-1.91473699
descendant,-0.20240116,0.33910948,0.72414407,0.85846776,0.00000000,0.00000000,0.31505677,-0.26204765,0.00000000,-0.57296228,-1.60416931
descent,0.41381598,0.33426762,0.71301797,0.95112747,0.00000000,0.95300868,0.00000000,0.00000000,0.00000000,-0.60286003,-1.93474573
description,1.64627329,0.40456083,0.92818758,0.89731711,0.00000000,0.43710697,0.47681758,0.00000000,0.00000000,-0.54003268,-0.95768410
desert,-0.02676797,0.00000000,0.72330901,0.92655811,0.00000000,0.26440972,0.44528306,0.00000000,0.00000000,-0.56495434,-1.82137352
design,-0.03976995,0.26613057,0.80930957,0.90219232,0.00000000,0.96461916,0.45639533,0.00000000,0.00000000,-0.55736333,-2.88105357
designation,0.99708664,0.33835709,0.83968371,0.93768603,0.00000000,0.92744413,0.37677607,0.00000000,0.00000000,-0.55737299,-1.86548740
designer,-0.20531181,0.34281063,0.66440597,0.76337674,0.00000000,0.40773249,0.35698107,-0.25552237,0.00000000,-0.54617625,-1.93892008
desire,1.48126614,0.00000000,0.77279347,0.89375168,0.00000000,0.91653332,0.47122791,0.00000000,0.00000000,-0.60464102,-0.96839923
desk,0.12168530,0.28125712,0.91043413,0.86191508,0.00000000,0.00000000,0.25102398,0.00000000,0.00000000,-0.56505764,-1.61788738
desktop,0.11880320,0.00000000,0.96145952,0.89182436,0.00000000,0.42265981,0.38214988,0.00000000,0.00000000,-0.62994450,-1.90934587
dessert,1.85969713,0.00000000,0.90450904,0.89900455,0.00000000,0.92680860,0.48719361,0.00000000,0.00000000,-0.56858760,-0.78923106
destination,0.50884530,0.00000000,0.85241207,0.95052335,0.00000000,0.46774849,0.34136593,0.00000000,0.00000000,-0.60293216,-1.50027239
destiny,0.20960703,0.25663173,0.58720687,0.96454594,0.00000000,0.45381358,0.43121481,0.00000000,0.00000000,-0.57458401,-1.90922189
destroyer,0.08690736,0.46437415,0.90274590,0.84644476,0.00000000,0.34383914,0.00000000,0.00000000,0.00000000,-0.57799745,-1.89249915
destruction,1.11179647,0.00000000,0.35935771,0.92801759,0.00000000,0.92914745,0.47214606,0.00000000,0.00000000,-0.61300874,-0.96386361
detail,0.78054011,0.00000000,0.37783104,0.95796785,0.00000000,0.47281584,0.48569280,0.00000000,0.00000000,-0.62732947,-0.88643795
detainee,-0.27318299,0.30999145,0.41916230,0.75674313,0.00000000,0.35359073,0.41913015,0.00000000,0.00000000,-0.61644286,-1.91535789
detainment,2.29061124,0.00000000,0.82866091,0.83578509,0.00000000,0.93750381,0.28193787,0.00000000,0.00000000,-0.59327644,0.00000000
detection,1.00111285,0.26771685,0.74052685,0.95611611,0.00000000,0.97109887,0.37924677,0.00000000,0.00000000,-0.61507809,-1.69851452
detective,0.52248123,0.34350350,0.73567581,0.43343118,0.00000000,0.26343712,0.26559800,0.00000000,0.00000000,-0.57745171,-0.94171268
detector,-0.12904266,0.45601904,0.92588747,0.90048227,0.00000000,0.74644095,0.00000000,0.00000000,0.00000000,-0.61354333,-2.54432905
detention,1.26198193,0.00000000,0.58335856,0.93661264,0.00000000,0.92577681,0.37080413,0.00000000,0.00000000,-0.59401053,-0.96055967
determination,0.03912964,0.30566862,0.75308254,0.95121509,0.00000000,0.86932623,0.41103026,0.00000000,0.00000000,-0.59052455,-2.66066855
detour,0.78481355,0.33938453,0.93475163,0.93980333,0.00000000,0.96286699,0.00000000,0.00000000,0.00000000,-0.53897494,-1.85301799
devastation,0.22167292,0.00000000,0.34630549,0.94080523,0.00000000,0.90864140,0.47120160,0.00000000,0.00000000,-0.60368687,-1.84159392
developer,0.62192601,0.46430203,0.71279418,0.79758260,0.00000000,0.76150963,0.35099283,0.00000000,0.00000000,-0.57414091,-1.89111435
developing,-0.93456668,0.00000000,0.00000000,0.87971860,0.00000000,0.30415502,0.00000000,-0.73984453,0.00000000,-0.60923564,-0.76936013
development,0.74549878,0.33509231,0.33487862,0.92648920,0.00000000,0.94300193,0.43045232,0.00000000,0.00000000,-0.61678880,-1.60762680
developmental,-1.74551648,0.00000000,0.00000000,0.87512580,0.00000000,0.34316126,0.00000000,-0.41596025,0.00000000,-0.62962395,-1.91821933
deviance,2.77647439,0.39389580,0.78323507,0.93898150,0.00000000,0.94325334,0.35588270,0.00000000,0.00000000,-0.63877404,0.00000000
deviation,1.50614494,0.00000000,0.81651822,0.94920358,0.00000000,0.90330890,0.41057673,0.00000000,0.00000000,-0.63033509,-0.94312739
device,0.95840847,0.00000000,0.81631386,0.87766495,0.00000000,0.36534598,0.48290348,0.00000000,0.00000000,-0.61701185,-0.96680796
devil,-0.19733843,0.39076972,0.66640952,0.87927127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61626351,-1.51752543
dew,0.27990925,0.00000000,0.59137604,0.92642221,0.00000000,0.80235338,0.41834003,0.00000000,0.00000000,-0.56295049,-1.89563191
dhow,0.53635424,0.42381480,0.76168236,0.87109035,0.00000000,0.90477744,0.33234325,0.00000000,0.00000000,-0.60674238,-2.15061158
diabetes,-1.60505205,0.00000000,0.27298757,0.35106423,0.00000000,0.78535405,0.33638984,0.00000000,-0.91635063,-0.59040576,-1.84409136
diadem,2.56408289,0.41973382,0.90281206,0.96121797,0.00000000,0.86891454,0.00000000,0.00000000,0.00000000,-0.58859551,0.00000000
diagnosis,2.09636149,0.00000000,0.90143445,0.94531408,0.00000000,0.89761782,0.43852094,0.00000000,0.00000000,-0.58093566,-0.50559014
diagram,1.03141826,0.41225433,0.92594931,0.82948521,0.00000000,0.88839045,0.37612024,0.00000000,0.00000000,-0.59884667,-1.80193460
dial,0.10952893,0.32480565,0.86284557,0.88388076,0.00000000,0.25139144,0.28533080,0.00000000,0.00000000,-0.60982519,-1.88890010
dialect,0.96415398,0.37019736,0.82350582,0.96110141,0.00000000,0.87954247,0.45671526,0.00000000,0.00000000,-0.60995132,-1.91695702
dialogue,1.94999599,0.44717488,0.70648229,0.90216753,0.00000000,0.94934741,0.48334041,0.00000000,0.00000000,-0.57947981,-0.95903671
diam,-1.82128406,0.39023381,0.00000000,0.83410415,0.00000000,0.72477943,0.00000000,-0.36766997,0.00000000,-0.63495475,-2.76777673
diamond,1.55629179,0.00000000,0.90473449,0.93378851,0.00000000,0.70548630,0.46599990,0.00000000,0.00000000,-0.57936454,-0.87435287
diaper,0.82924441,0.00000000,0.93615696,0.89725792,0.00000000,0.70122221,0.45369372,0.00000000,0.00000000,-0.54746407,-1.61162233
diaphragm,0.98661903,0.41919652,0.91631073,0.91199443,0.00000000,0.89629993,0.31061083,0.00000000,0.00000000,-0.55870378,-1.90908962
diarist,0.61678705,0.35540080,0.77251130,0.80087176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55863804,-0.75335878
diary,1.74320281,0.42084324,0.92764226,0.88543049,0.00000000,0.89935780,0.45315272,0.00000000,0.00000000,-0.58280885,-1.26041484
dibble,1.52329114,0.00000000,0.86403745,0.92429829,0.00000000,0.80494595,0.48556796,0.00000000,0.00000000,-0.60398388,-0.95157462
dick,0.79713947,0.27720609,0.88335693,0.93990085,0.00000000,0.00000000,0.48011881,0.00000000,0.00000000,-0.62052697,-1.16291624
dickey,1.82131669,0.00000000,0.93189812,0.90885681,0.00000000,0.90191013,0.45865092,0.00000000,0.00000000,-0.58033115,-0.79966813
dictaphone,0.76215050,0.26104102,0.92037767,0.87283325,0.00000000,0.79187503,0.30242434,0.00000000,0.00000000,-0.54694110,-1.83945972
dictator,-0.98417076,0.33060303,0.71751007,0.73817894,0.00000000,0.00000000,0.00000000,-0.26270640,0.00000000,-0.59228998,-1.91546643
diction,0.89599723,0.29331934,0.81419054,0.95399129,0.00000000,0.88599205,0.45092037,0.00000000,0.00000000,-0.57908690,-1.92332947
dictionary,1.91511431,0.43390864,0.94095340,0.81340909,0.00000000,0.76481709,0.43834552,0.00000000,0.00000000,-0.52285212,-0.95346731
die,0.62535155,0.30607656,0.38687262,0.93074453,0.00000000,0.48671281,0.00000000,0.00000000,0.00000000,-0.54474455,-0.94031042
diesel,0.62246564,0.00000000,0.86744156,0.95070949,0.00000000,0.77710107,0.48257035,0.00000000,0.00000000,-0.59597683,-1.85938001
diet,0.69752848,0.28264314,0.94015229,0.95053977,0.00000000,0.88921332,0.00000000,0.00000000,0.00000000,-0.56491816,-1.80010188
