noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable,Collective_0,Collective_1,Common_0,Common_1,Count_0,Count_1,Derived_0,Eventive_0,Eventive_1,Mass_0,Mass_1,Pluralia Tantum_0,Pluralia Tantum_1,Singularia Tantum_0,Singularia Tantum_1,Usually Verb_0,Verbalizable_0,Verbalizable_1,Verbalizable_2
conspirator,0.66189408,0.45983702,0.66581777,0.71738735,0.00000000,0.00000000,0.00000000,-0.29832417,-0.27803057,-0.60479331,0.00000000,0.91967404,0.00000000,0.79731601,0.53431952,0.92164034,0.51313436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59664834,0.00000000,-0.55606115,0.00000000,-0.60479331,0.00000000,0.00000000,0.00000000
constant,-1.39509261,0.00000000,0.47525898,0.95844758,0.00000000,0.00000000,0.00000000,-0.26387087,0.00000000,-0.65585750,-1.90907079,0.00000000,0.00000000,0.95051795,0.00000000,0.94279629,0.97409886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.52774173,0.00000000,0.00000000,0.00000000,-0.65585750,0.00000000,-0.94241399,-0.96665680
constellation,0.97097209,0.85934958,0.89922655,0.95834509,0.00000000,0.47266659,0.31120974,0.00000000,0.00000000,-0.60265565,-1.92716980,0.95999533,0.75870383,0.90487015,0.89358294,0.95695508,0.95973510,0.00000000,0.00000000,0.94533318,0.62241948,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60265565,0.00000000,-0.95992720,-0.96724260
constitution,-0.72589990,0.36928594,0.89795342,0.93978891,0.00000000,0.34617785,0.00000000,0.00000000,0.00000000,-0.59145284,-2.68765318,0.73857188,0.00000000,0.96307725,0.83282959,0.91939944,0.96017838,0.00000000,0.69235569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59145284,-0.76199520,-0.96020198,-0.96545601
constraint,1.08379903,0.00000000,0.83420804,0.94183290,0.00000000,0.47079962,0.43345773,0.00000000,0.00000000,-0.63501436,-0.96148491,0.00000000,0.00000000,0.85401189,0.81440419,0.93629742,0.94736838,0.00000000,0.00000000,0.94159925,0.86691546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.63501436,0.00000000,0.00000000,-0.96148491
construction,0.59641579,0.00000000,0.38202566,0.92646071,0.00000000,0.95454401,0.45107383,0.00000000,0.00000000,-0.58811533,-1.52957308,0.00000000,0.00000000,0.00000000,0.76405132,0.93403637,0.91888505,0.00000000,0.92889446,0.98019356,0.90214765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58811533,0.00000000,-0.55875599,-0.97081709
consul,0.52007228,0.39275315,0.66963035,0.82652473,0.00000000,0.33979771,0.00000000,-0.29859465,0.00000000,-0.56551999,-0.84451902,0.78550631,0.00000000,0.79473567,0.54452503,0.85981256,0.79323691,0.00000000,0.67959541,0.00000000,0.00000000,0.00000000,-0.59718931,0.00000000,0.00000000,0.00000000,-0.56551999,-0.84451902,0.00000000,0.00000000
consulate,0.33790216,0.70261192,0.82800308,0.90302572,0.00000000,0.26221588,0.00000000,0.00000000,0.00000000,-0.58621758,-1.77173686,0.88228285,0.52294099,0.88547039,0.77053577,0.90264523,0.90340620,0.00000000,0.52443177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58621758,0.00000000,-0.81112880,-0.96060807
consulting,1.46998698,0.33502495,0.34847173,0.88945237,0.00000000,0.95672289,0.47963127,0.00000000,0.00000000,-0.59910911,-0.94020712,0.67004991,0.00000000,0.00000000,0.69694346,0.85775781,0.92114693,0.00000000,0.93797123,0.97547454,0.95926255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59910911,0.00000000,0.00000000,-0.94020712
consumer,0.03230298,0.44685739,0.26939607,0.74695525,0.00000000,0.00000000,0.36845732,-0.25123331,0.00000000,-0.58464366,-0.96348608,0.89371479,0.00000000,0.00000000,0.53879213,0.78665054,0.70725995,0.00000000,0.00000000,0.00000000,0.73691463,0.00000000,-0.50246662,0.00000000,0.00000000,0.00000000,-0.58464366,0.00000000,0.00000000,-0.96348608
consumption,0.15818745,0.00000000,0.33101398,0.93879035,0.00000000,0.92029327,0.45908061,0.00000000,0.00000000,-0.58412755,-1.90686321,0.00000000,0.00000000,0.00000000,0.66202796,0.94367105,0.93390965,0.00000000,0.85847831,0.98210824,0.91816121,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58412755,0.00000000,-0.94267011,-0.96419311
contact,1.89936921,0.42974845,0.67039272,0.90354034,0.00000000,0.93196177,0.47647792,0.00000000,0.00000000,-0.60564351,-0.90710849,0.85949689,0.00000000,0.70700771,0.63377774,0.87016451,0.93691617,0.00000000,0.88504434,0.97887921,0.95295584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60564351,0.00000000,-0.90710849,0.00000000
contact lens,2.44804469,0.00000000,0.96026278,0.90611181,0.00000000,0.78181940,0.38941926,0.00000000,0.00000000,-0.58956856,0.00000000,0.00000000,0.00000000,0.97538418,0.94514138,0.92244834,0.88977528,0.00000000,0.91855973,0.64507908,0.77883852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58956856,0.00000000,0.00000000,0.00000000
contagion,2.77510300,0.36539662,0.72423765,0.95758247,0.00000000,0.91930112,0.39607355,0.00000000,0.00000000,-0.58748841,0.00000000,0.73079324,0.00000000,0.62569129,0.82278401,0.94976848,0.96539646,0.00000000,0.85890025,0.97970200,0.79214710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58748841,0.00000000,0.00000000,0.00000000
container,0.06440121,0.00000000,0.93739590,0.85236144,0.00000000,0.31051347,0.36314493,0.00000000,0.00000000,-0.59734941,-1.80166513,0.00000000,0.00000000,0.94333965,0.93145216,0.77678835,0.92793453,0.00000000,0.62102693,0.00000000,0.72628987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59734941,0.00000000,-0.83079129,-0.97087383
content,1.43863100,0.29639101,0.38397712,0.89946428,0.00000000,0.94468015,0.48938438,0.00000000,0.00000000,-0.61416888,-0.96109706,0.59278202,0.00000000,0.00000000,0.76795423,0.93331289,0.86561567,0.00000000,0.91349620,0.97586411,0.97876877,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61416888,0.00000000,0.00000000,-0.96109706
contention,-1.12072757,0.00000000,0.30069041,0.85506237,0.00000000,0.87403807,0.46296370,-0.29628593,0.00000000,-0.58870924,-2.72848696,0.00000000,0.00000000,0.00000000,0.60138083,0.93097013,0.77915460,0.00000000,0.77572143,0.97235471,0.92592740,0.00000000,-0.59257185,0.00000000,0.00000000,0.00000000,-0.58870924,-0.80189282,-0.95890343,-0.96769071
contest,1.08808213,0.38069388,0.92008588,0.92778718,0.00000000,0.89989159,0.25708070,0.00000000,0.00000000,-0.58280778,-1.71464932,0.76138777,0.00000000,0.94776237,0.89240938,0.93200141,0.92357296,0.00000000,0.82330209,0.97648108,0.51416141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58280778,-0.74325013,-0.97139919,0.00000000
context,1.52408457,0.00000000,0.74343491,0.96942079,0.00000000,0.81667441,0.48648840,0.00000000,0.00000000,-0.53227317,-0.95966077,0.00000000,0.00000000,0.74825740,0.73861241,0.97189575,0.96694583,0.00000000,0.66971809,0.96363074,0.97297680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.53227317,0.00000000,0.00000000,-0.95966077
continent,1.88656583,0.75687817,0.74605718,0.94992185,0.00000000,0.54636604,0.42922589,0.00000000,0.00000000,-0.57612795,-0.96575534,0.90551955,0.60823679,0.65927094,0.83284342,0.93766540,0.96217829,0.00000000,0.57498842,0.51774365,0.85845178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57612795,0.00000000,0.00000000,-0.96575534
contingency,0.03711629,0.36611131,0.85970938,0.96385613,0.00000000,0.78822055,0.42076609,0.00000000,0.00000000,-0.59976715,-2.76178002,0.73222262,0.00000000,0.82152492,0.89789385,0.95802909,0.96968317,0.00000000,0.59650511,0.97993600,0.84153217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59976715,-0.83893430,-0.96124309,-0.96160263
continuity,-0.06189260,0.26776138,0.33944595,0.96087632,0.00000000,0.79333392,0.45632872,-0.31268618,0.00000000,-0.64350879,-1.92344391,0.53552276,0.00000000,0.00000000,0.67889190,0.96006662,0.96168602,0.00000000,0.67348343,0.91318440,0.91265744,0.00000000,-0.62537235,0.00000000,0.00000000,0.00000000,-0.64350879,0.00000000,-0.95888996,-0.96455395
contour,0.96557876,0.38798004,0.87971535,0.90667930,0.00000000,0.84942713,0.43668854,0.00000000,0.00000000,-0.61971962,-1.87519199,0.77596009,0.00000000,0.94080985,0.81862086,0.92605436,0.88730425,0.00000000,0.90424836,0.79460591,0.87337708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61971962,-0.90368748,-0.97150451,0.00000000
contract,0.49430892,0.27614984,0.89554971,0.91340482,0.00000000,0.83016363,0.37397733,0.00000000,0.00000000,-0.62444103,-2.17049539,0.55229968,0.00000000,0.94569707,0.84540236,0.88154250,0.94526714,0.00000000,0.68224162,0.97808564,0.74795467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62444103,-0.66060728,-0.96733999,-0.54254812
contractor,0.99792188,0.42035463,0.73616266,0.77130288,0.00000000,0.33334324,0.25375140,0.00000000,0.00000000,-0.57532138,-0.94167155,0.84070927,0.00000000,0.83913964,0.63318568,0.89030576,0.65230000,0.00000000,0.66668648,0.00000000,0.50750279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57532138,0.00000000,0.00000000,-0.94167155
contrail,1.03430057,0.42102867,0.86031750,0.95187730,0.00000000,0.88555256,0.44391322,0.00000000,0.00000000,-0.60202456,-1.92636412,0.84205735,0.00000000,0.89358056,0.82705444,0.94245762,0.96129698,0.00000000,0.80077857,0.97032654,0.88782644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60202456,-0.95539063,-0.97097349,0.00000000
contrary,-2.17921335,0.00000000,0.26033005,0.87215123,0.00000000,0.42384019,0.00000000,-0.66291186,0.00000000,-0.54577941,-2.52684355,0.00000000,0.00000000,0.00000000,0.52066010,0.78001970,0.96428275,0.00000000,0.00000000,0.84768039,0.00000000,0.00000000,-0.71982491,-0.60599881,0.00000000,0.00000000,-0.54577941,-0.62786043,-0.93205893,-0.96692419
contrast,1.49599311,0.00000000,0.74547982,0.95592925,0.00000000,0.73984352,0.40438154,-0.33622235,0.00000000,-0.51292807,-0.50049061,0.00000000,0.00000000,0.79323888,0.69772077,0.94428533,0.96757317,0.00000000,0.51081693,0.96887010,0.80876309,0.00000000,-0.67244470,0.00000000,0.00000000,0.00000000,-0.51292807,0.00000000,-0.50049061,0.00000000
contribution,1.05629587,0.35534245,0.88896531,0.92223009,0.00000000,0.96342772,0.43823519,0.00000000,0.00000000,-0.59282511,-1.91907978,0.71068490,0.00000000,0.91099584,0.86693478,0.87466067,0.96979952,0.00000000,0.94604099,0.98081446,0.87647039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59282511,0.00000000,-0.95194644,-0.96713334
contributor,0.10107866,0.43176699,0.69365287,0.88243157,0.00000000,0.61230564,0.25701565,-0.27205083,0.00000000,-0.58793360,-1.91610962,0.86353397,0.00000000,0.74334556,0.64396018,0.83756417,0.92729896,0.00000000,0.65404642,0.57056487,0.51403129,0.00000000,-0.54410166,0.00000000,0.00000000,0.00000000,-0.58793360,0.00000000,-0.94983810,-0.96627152
control,0.79217991,0.32096481,0.55787203,0.80433828,0.00000000,0.26833457,0.43520582,0.00000000,0.00000000,-0.61411715,-0.98041844,0.64192963,0.00000000,0.60259998,0.51314408,0.91351968,0.69515687,0.00000000,0.00000000,0.53666914,0.87041163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61411715,0.00000000,-0.98041844,0.00000000
controller,0.36868894,0.44396535,0.85619509,0.80061936,0.00000000,0.39152515,0.29941675,0.00000000,0.00000000,-0.57511783,-1.84791493,0.88793069,0.00000000,0.95890647,0.75348371,0.84523720,0.75600153,0.00000000,0.78305030,0.00000000,0.59883350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57511783,0.00000000,-0.88043791,-0.96747702
controversy,0.84012789,0.25655362,0.68436128,0.93664849,0.00000000,0.93221551,0.47287193,-0.25061023,0.00000000,-0.57175958,-1.62015313,0.51310724,0.00000000,0.60732251,0.76140004,0.93055642,0.94274056,0.00000000,0.88513917,0.97929186,0.94574386,0.00000000,-0.50122046,0.00000000,0.00000000,0.00000000,-0.57175958,0.00000000,-0.66378129,-0.95637184
convection,2.88063169,0.43716022,0.67295441,0.96103939,0.00000000,0.96628627,0.47097933,0.00000000,0.00000000,-0.62778795,0.00000000,0.87432045,0.00000000,0.58753127,0.75837755,0.95873320,0.96334559,0.00000000,0.94995821,0.98261434,0.94195867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62778795,0.00000000,0.00000000,0.00000000
convenience,-0.30391979,0.00000000,0.41866997,0.88490376,0.00000000,0.48723522,0.41446260,0.00000000,0.00000000,-0.57746035,-1.93173099,0.00000000,0.00000000,0.00000000,0.83733994,0.96491432,0.80489320,0.00000000,0.00000000,0.97447044,0.82892519,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57746035,0.00000000,-0.96442354,-0.96730745
convention,1.97020915,0.87271795,0.83667356,0.91077459,0.00000000,0.89087820,0.00000000,0.00000000,0.00000000,-0.57851654,-0.96231860,0.91500086,0.83043504,0.92344320,0.74990392,0.93066889,0.89088029,0.00000000,0.80380833,0.97794807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57851654,0.00000000,0.00000000,-0.96231860
conversation,2.03282082,0.45003700,0.80718017,0.89014125,0.00000000,0.95689920,0.47978374,0.00000000,0.00000000,-0.59871769,-0.95250285,0.90007401,0.00000000,0.82922649,0.78513384,0.86449122,0.91579127,0.00000000,0.93605089,0.97774750,0.95956749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59871769,0.00000000,0.00000000,-0.95250285
conversion,1.19896466,0.00000000,0.84557509,0.94088703,0.00000000,0.97103900,0.00000000,0.00000000,0.00000000,-0.59834623,-0.96019024,0.00000000,0.00000000,0.83388823,0.85726196,0.91682202,0.96495205,0.00000000,0.96311539,0.97896260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59834623,0.00000000,0.00000000,-0.96019024
convert,-0.13755265,0.39398152,0.82030603,0.86254108,0.00000000,0.78514954,0.00000000,-0.25968224,-0.25426236,-0.57665044,-1.90893579,0.78796303,0.00000000,0.95948756,0.68112451,0.93057215,0.79451001,0.00000000,0.63662040,0.93367869,0.00000000,0.00000000,-0.51936448,0.00000000,-0.50852472,0.00000000,-0.57665044,-0.94254571,-0.96639007,0.00000000
convertible,0.26873800,0.00000000,0.95744407,0.90126750,0.00000000,0.68800187,0.30260313,0.00000000,0.00000000,-0.64205539,-1.93852317,0.00000000,0.00000000,0.97086674,0.94402140,0.89826638,0.90426862,0.00000000,0.86731821,0.50868553,0.60520625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.64205539,0.00000000,-0.97030705,-0.96821612
conviction,0.44170561,0.00000000,0.85453463,0.85518000,0.00000000,0.85115859,0.40648046,0.00000000,0.00000000,-0.61066031,-1.91498774,0.00000000,0.00000000,0.91796696,0.79110229,0.79922962,0.91113037,0.00000000,0.72663319,0.97568399,0.81296092,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61066031,0.00000000,-0.95035374,-0.96463400
cook,-1.09811214,0.34058589,0.74425608,0.71445477,0.00000000,0.32488522,0.25113642,0.00000000,0.00000000,-0.55911410,-2.91431642,0.68117177,0.00000000,0.90460944,0.58390272,0.74164808,0.68726146,0.00000000,0.64977044,0.00000000,0.50227284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55911410,-0.96447331,-0.97184473,-0.97799838
cookbook,-0.23464254,0.00000000,0.94528139,0.74733692,0.00000000,0.42060161,0.39731660,0.00000000,0.00000000,-0.54007310,-2.20510596,0.00000000,0.00000000,0.97328860,0.91727418,0.72648925,0.76818460,0.00000000,0.84120321,0.00000000,0.79463321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54007310,-0.65388536,-0.96763009,-0.58359051
cookie,1.68999624,0.00000000,0.93601695,0.89802352,0.00000000,0.86253440,0.47515023,0.00000000,0.00000000,-0.54697484,-0.93475401,0.00000000,0.00000000,0.96583843,0.90619546,0.87363648,0.92241055,0.00000000,0.85523999,0.86982882,0.95030046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54697484,0.00000000,0.00000000,-0.93475401
cooking,2.00812623,0.00000000,0.33953223,0.77516589,0.00000000,0.97625837,0.48710537,0.00000000,0.00000000,-0.56993562,0.00000000,0.00000000,0.00000000,0.00000000,0.67906445,0.64374465,0.90658712,0.00000000,0.97150761,0.98100913,0.97421074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56993562,0.00000000,0.00000000,0.00000000
coonskin,-0.43553543,0.39940453,0.74622145,0.74297902,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58497012,-1.73917031,0.79880905,0.00000000,0.87984383,0.61259907,0.88506007,0.60089797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58497012,-0.82752395,-0.91164637,0.00000000
cooperation,0.65167418,0.44915283,0.33658403,0.94628683,0.00000000,0.96248549,0.46182507,0.00000000,0.00000000,-0.60116935,-1.90349072,0.89830565,0.00000000,0.00000000,0.67316806,0.93830192,0.95427173,0.00000000,0.94236445,0.98260653,0.92365015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60116935,0.00000000,-0.94133669,-0.96215403
coordination,-0.31805077,0.42832446,0.28760174,0.80364335,0.00000000,0.96283671,0.47474971,0.00000000,0.00000000,-0.60875642,-2.66645032,0.85664892,0.00000000,0.00000000,0.57520348,0.79000461,0.81728208,0.00000000,0.94438899,0.98128444,0.94949943,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60875642,-0.74816120,-0.95330769,-0.96498144
coordinator,-1.98450747,0.42578119,0.72337395,0.46312222,0.00000000,0.26460651,0.00000000,-0.29917911,-0.30525362,-0.59225637,-2.66470224,0.85156238,0.00000000,0.91887397,0.52787393,0.92624444,0.00000000,0.00000000,0.52921301,0.00000000,0.00000000,0.00000000,-0.59835821,0.00000000,-0.61050725,0.00000000,-0.59225637,-0.73769438,-0.96069014,-0.96631771
cop,-1.18116862,0.33901685,0.82470360,0.45354000,0.00000000,0.32631814,0.00000000,0.00000000,0.00000000,-0.56646979,-2.55827743,0.67803371,0.00000000,0.93603081,0.71337640,0.90707999,0.00000000,0.00000000,0.65263629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56646979,-0.81695276,-0.97199607,-0.76932859
cop-out,0.85126051,0.39612442,0.89593893,0.86759883,0.00000000,0.92804259,0.25577763,0.00000000,0.00000000,-0.56626761,-1.92595428,0.79224885,0.00000000,0.95223361,0.83964425,0.92735738,0.80784029,0.00000000,0.88213640,0.97394878,0.51155525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56626761,-0.95936501,-0.96658927,0.00000000
cope,-1.73286927,0.00000000,0.00000000,0.41367269,0.00000000,0.00000000,0.00000000,-0.68967348,0.00000000,-0.54553980,-0.91132867,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82734537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.73813415,-0.64121282,0.00000000,0.00000000,-0.54553980,-0.91132867,0.00000000,0.00000000
copper,-0.46716547,0.00000000,0.36846966,0.86083612,0.00000000,0.37256578,0.48868155,0.00000000,0.00000000,-0.62838846,-1.92933011,0.00000000,0.00000000,0.00000000,0.73693931,0.93486643,0.78680581,0.00000000,0.74513155,0.00000000,0.97736311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62838846,0.00000000,-0.96032900,-0.96900111
copy,0.62174922,0.00000000,0.89776340,0.86743003,0.00000000,0.70262051,0.40656838,0.00000000,0.00000000,-0.54376149,-1.70887160,0.00000000,0.00000000,0.90291619,0.89261061,0.87286901,0.86199105,0.00000000,0.58217710,0.82306391,0.81313676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54376149,-0.73737848,-0.97149312,0.00000000
copying,2.04381350,0.25247300,0.39220759,0.80197841,0.00000000,0.96906111,0.48483482,-0.26782459,0.00000000,-0.58891684,0.00000000,0.50494599,0.00000000,0.00000000,0.78441519,0.81715792,0.78679889,0.00000000,0.95836884,0.97975338,0.96966964,0.00000000,-0.53564918,0.00000000,0.00000000,0.00000000,-0.58891684,0.00000000,0.00000000,0.00000000
copyright,0.88372964,0.32004565,0.78322411,0.95462593,0.00000000,0.43954074,0.47551599,0.00000000,0.00000000,-0.60142314,-1.48779964,0.64009130,0.00000000,0.77028918,0.79615903,0.94712967,0.96212220,0.00000000,0.00000000,0.87908149,0.95103198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60142314,0.00000000,-0.97600943,-0.51179022
copywriter,0.23450026,0.39969078,0.81869465,0.73925066,0.00000000,0.36248574,0.00000000,-0.29691362,-0.29150221,-0.53627533,-0.96093041,0.79938155,0.00000000,0.92442197,0.71296734,0.93634927,0.54215205,0.00000000,0.72497147,0.00000000,0.00000000,0.00000000,-0.59382725,0.00000000,-0.58300442,0.00000000,-0.53627533,0.00000000,-0.96093041,0.00000000
coral,0.88974950,0.86830610,0.75798410,0.93426970,0.00000000,0.35560048,0.48433977,0.00000000,0.00000000,-0.61643243,-1.89431822,0.90342194,0.83319026,0.71641350,0.79955471,0.92046714,0.94807225,0.00000000,0.71120095,0.00000000,0.96867955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61643243,0.00000000,-0.94247603,-0.95184219
