noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
supervision,1.63457710,0.41556132,0.81664184,0.83428848,0.00000000,0.95933995,0.48502302,0.00000000,0.00000000,-0.91261280,-0.96366471
inlay,1.63457066,0.31840473,0.86074746,0.92720026,0.00000000,0.92908558,0.43565860,0.00000000,0.00000000,-0.88340092,-0.95312506
solidarity,1.63430849,0.43892452,0.81608394,0.90727973,0.00000000,0.86315674,0.45190337,0.00000000,0.00000000,-0.92551851,-0.91752130
instrument,1.63370171,0.41560224,0.96156177,0.93091634,0.00000000,0.69873738,0.47400278,0.00000000,0.00000000,0.00000000,-1.84711879
pacemaker,1.63225344,0.42163175,0.94553536,0.83293954,0.00000000,0.35045213,0.00000000,0.00000000,0.00000000,-0.91830534,0.00000000
deployment,1.63193178,0.44109675,0.92878219,0.93383956,0.00000000,0.96930790,0.30839795,0.00000000,0.00000000,-0.98599654,-0.96349603
stonework,1.63144884,0.00000000,0.84182161,0.91764373,0.00000000,0.95509851,0.48787066,0.00000000,0.00000000,-0.70536524,-0.86562043
knot,1.63024506,0.44544798,0.92791077,0.94562745,0.00000000,0.77058259,0.37715349,0.00000000,0.00000000,-0.86559802,-0.97087920
innovation,1.62960652,0.28313830,0.89014325,0.94300559,0.00000000,0.96880385,0.48092851,0.00000000,0.00000000,-0.98005927,-0.95635372
novel,1.62944102,0.31114715,0.94101250,0.83891204,0.00000000,0.89979661,0.43737087,0.00000000,0.00000000,-0.89690548,-0.90189266
disembodiment,1.62628606,0.43672928,0.87619558,0.88313046,0.00000000,0.93548989,0.41541862,0.00000000,0.00000000,-0.97207075,-0.94860703
case,1.62619895,0.32710877,0.92991093,0.93961903,0.00000000,0.91320261,0.41678059,0.00000000,0.00000000,-0.94155550,-0.95886749
discourse,1.62463632,0.40861726,0.81624249,0.89571428,0.00000000,0.95433843,0.47839689,0.00000000,0.00000000,-0.97005045,-0.95862257
veldt,1.62340814,0.92191261,0.89530745,0.95075548,0.00000000,0.93451682,0.73549849,0.00000000,0.00000000,-0.92505544,-1.88952726
stamen,1.62123662,0.93179128,0.66697747,0.96672556,0.00000000,0.44373885,0.44280043,0.00000000,0.00000000,-0.97510302,-0.85569394
idea,1.61970285,0.29078045,0.91425887,0.92624816,0.00000000,0.95672041,0.39684641,0.00000000,0.00000000,-0.91091704,-0.95423442
content,1.61937374,0.29639101,0.87449342,0.89946428,0.00000000,0.94468015,0.48938438,0.00000000,0.00000000,-0.92394245,-0.96109706
shofar,1.61930186,0.95177647,0.87588111,0.88721591,0.00000000,0.92623419,0.83821672,0.00000000,0.00000000,-0.93335998,-1.92666256
alb,1.61903614,0.46882600,0.78707948,0.94096869,0.00000000,0.57566261,0.34148940,0.00000000,0.00000000,-0.97548133,-0.51950872
chit-chat,1.61876050,0.42682779,0.87891337,0.86558300,0.00000000,0.96542287,0.38877463,0.00000000,0.00000000,-0.95108283,-0.95567834
ringworm,1.61784109,0.42057404,0.90808314,0.91158292,0.00000000,0.80475420,0.46699455,0.00000000,0.00000000,-0.93545997,-0.95868778
chateau,1.61730376,0.00000000,0.91011161,0.93575704,0.00000000,0.75345775,0.00000000,0.00000000,0.00000000,-0.98202264,0.00000000
humour,1.61568698,0.00000000,0.86525142,0.90957159,0.00000000,0.93546060,0.46911025,0.00000000,0.00000000,-0.83248097,-0.73122591
sulfur,1.61321840,0.00000000,0.86100793,0.95551187,0.00000000,0.83892444,0.48746610,0.00000000,0.00000000,-0.95581675,-0.57387519
automation,1.61276880,0.00000000,0.86015362,0.93172854,0.00000000,0.94840875,0.46190584,0.00000000,0.00000000,-0.63622320,-0.95320475
prayer,1.61270672,0.28013945,0.92966208,0.90240544,0.00000000,0.90631121,0.44869348,0.00000000,0.00000000,-0.98296988,-0.87153506
decoration,1.61246681,0.00000000,0.95060545,0.83056065,0.00000000,0.95481119,0.48733371,0.00000000,0.00000000,-0.92690599,-0.68393821
procedure,1.61227629,0.29163256,0.94275665,0.95115766,0.00000000,0.94039446,0.32604447,0.00000000,0.00000000,-0.91414118,-0.92556834
icebreaker,1.61226755,0.43561560,0.95310411,0.81238002,0.00000000,0.85206166,0.34410024,0.00000000,0.00000000,-0.85996181,-0.92503226
transport,1.61058211,0.33939332,0.92373201,0.89117900,0.00000000,0.96083343,0.45729232,0.00000000,0.00000000,-0.98451674,-0.97733122
grapefruit,1.61047637,0.25287452,0.90009609,0.92056999,0.00000000,0.82153234,0.47448677,0.00000000,0.00000000,-0.97395629,-0.78512704
sword,1.60999024,0.00000000,0.94807392,0.85564107,0.00000000,0.34753221,0.40348941,0.00000000,0.00000000,-0.94474638,0.00000000
clave,1.60912129,0.95288408,0.78889477,0.95730641,0.00000000,0.82806429,0.57523575,0.00000000,0.00000000,-0.94417822,-1.54908580
connotation,1.60770264,0.00000000,0.89291406,0.95098701,0.00000000,0.86000276,0.39287096,0.00000000,0.00000000,-0.95657629,-0.53249586
presentation,1.60722098,0.42103302,0.93081778,0.86332756,0.00000000,0.95631042,0.38677931,0.00000000,0.00000000,-0.98682225,-0.96422487
formation,1.60710764,0.47731817,0.91955277,0.95170584,0.00000000,0.93891603,0.25403011,0.00000000,0.00000000,-0.96956342,-0.96485186
anarchy,1.60594821,0.40829155,0.79518589,0.93372923,0.67878264,0.93371946,0.41551650,0.00000000,0.00000000,-0.73084730,-1.82842976
trinket,1.60578299,0.00000000,0.91469043,0.86865377,0.00000000,0.85846993,0.46566543,0.00000000,0.00000000,-0.87288159,-0.62881500
saviour,1.60562551,0.36663067,0.80271226,0.94706631,0.00000000,0.77251059,0.25405294,-0.55451494,0.00000000,-0.98283231,0.00000000
bricklaying,1.60544389,0.00000000,0.86568531,0.89771658,0.00000000,0.96709487,0.45797879,0.00000000,0.00000000,-0.98070049,-0.60233116
guest,1.60460415,0.38353750,0.73954555,0.70757782,0.00000000,0.88096115,0.36630923,-0.54654366,0.00000000,-0.92678344,0.00000000
thong,1.60307431,0.69718382,0.91999561,0.92809060,0.00000000,0.93263167,0.41716754,0.00000000,0.00000000,-0.95349818,-1.33849674
action,1.60298666,0.34816939,0.87322959,0.95599535,0.00000000,0.95025256,0.42779791,0.00000000,0.00000000,-0.98539627,-0.96706188
pond,1.60075879,0.00000000,0.93757969,0.95287818,0.00000000,0.29367632,0.38266766,0.00000000,0.00000000,-0.96604306,0.00000000
blood,1.60074720,0.00000000,0.85564080,0.89608577,0.00000000,0.85232386,0.48962951,0.00000000,0.00000000,-0.93852067,-0.55441207
eleventh,1.59871769,0.26150301,0.67205715,0.84536752,0.00000000,0.75953686,0.00000000,0.00000000,0.00000000,-0.93974686,0.00000000
funding,1.59774181,0.00000000,0.80914643,0.88756895,0.00000000,0.92157087,0.48456404,0.00000000,0.00000000,-0.94031560,-0.56479287
convention,1.59586719,0.87271795,0.86298871,0.91077459,0.00000000,0.89087820,0.00000000,0.00000000,0.00000000,-0.97917366,-0.96231860
apology,1.59423351,0.00000000,0.91690913,0.86333910,0.00000000,0.95060575,0.34841961,0.00000000,0.00000000,-0.92805904,-0.55698103
meal,1.59331414,0.31134734,0.94867927,0.89076397,0.00000000,0.90987304,0.45586932,0.00000000,0.00000000,-0.95814109,-0.96507770
silicon,1.59069625,0.25055844,0.89792317,0.94341320,0.00000000,0.84267786,0.47984493,0.00000000,0.00000000,-0.86381966,-0.95990169
blossom,1.59063748,0.28822917,0.85120958,0.89313307,0.00000000,0.82411316,0.46379277,0.00000000,0.00000000,-0.98218596,-0.74765432
episode,1.58999172,0.32725880,0.92286748,0.90521497,0.00000000,0.90896639,0.37759176,0.00000000,0.00000000,-0.92062324,-0.93128443
struggle,1.58930415,0.41678378,0.93646786,0.87329209,0.00000000,0.95731309,0.33231798,0.00000000,0.00000000,-0.96936643,-0.95750421
therapy,1.58746117,0.30332312,0.85194004,0.92466286,0.00000000,0.96094573,0.46482491,0.00000000,0.00000000,-0.95223892,-0.96599656
echidna,1.58635581,0.73259971,0.80763575,0.90944341,0.00000000,0.82499072,0.85178757,0.00000000,0.00000000,-0.86963123,-1.67047012
endoderm,1.58598712,0.80717385,0.92859197,0.95821217,0.00000000,0.94050187,0.38981628,0.00000000,0.00000000,-0.86231327,-1.57599574
sphynx,1.58544385,0.96201563,0.87181693,0.89808068,0.00000000,0.93659011,0.77213758,0.00000000,0.00000000,-0.94075090,-1.91444618
manipulation,1.58436501,0.26913682,0.91447729,0.93799576,0.00000000,0.97098589,0.42331469,0.00000000,0.00000000,-0.97447801,-0.95706743
lily,1.58360085,0.32747048,0.84925407,0.92076644,0.00000000,0.83163828,0.40986854,0.00000000,0.00000000,-0.98851389,-0.76688308
rebellion,1.58359167,0.47234631,0.89506030,0.93676364,0.00000000,0.94641724,0.27411878,0.00000000,0.00000000,-0.98709536,-0.95401925
bloomer,1.58345047,0.46059349,0.85458040,0.84824729,0.00000000,0.77730054,0.31214422,0.00000000,0.00000000,-0.97594517,-0.69347030
strand,1.58220831,0.47879183,0.93491545,0.92840430,0.00000000,0.68443841,0.47318897,0.00000000,0.00000000,-0.94177413,-0.97575653
mixer,1.58135843,0.48427954,0.96470010,0.86238968,0.00000000,0.85720891,0.34601507,0.00000000,0.00000000,-0.96412402,-0.96911085
caterpillar,1.58075252,0.44688815,0.90339866,0.93601674,0.00000000,0.34231308,0.45466790,0.00000000,-0.54723674,-0.95529526,0.00000000
comment,1.57699063,0.27252650,0.88915318,0.87848687,0.00000000,0.91909137,0.48124725,0.00000000,0.00000000,-0.93776041,-0.92575413
solicitation,1.57669118,0.31891280,0.93055403,0.88036886,0.00000000,0.94456753,0.45149675,0.00000000,0.00000000,-0.98737043,-0.96183836
gathering,1.57586399,0.85264105,0.88168386,0.81617653,0.00000000,0.95762795,0.00000000,0.00000000,0.00000000,-0.98562551,-0.94663990
login,1.57553855,0.30128494,0.94705594,0.96144384,0.00000000,0.95745474,0.31120425,0.00000000,0.00000000,-0.94193572,-0.96096945
glee,1.57459772,0.42825475,0.81830430,0.89819962,0.00000000,0.96130100,0.38560146,0.00000000,0.00000000,-0.98770297,-0.92936045
tracking,1.57407460,0.25238091,0.79988903,0.89825854,0.00000000,0.96214432,0.46422571,0.00000000,0.00000000,-0.94387555,-0.85894835
consulting,1.57385278,0.33502495,0.83266154,0.88945237,0.00000000,0.95672289,0.47963127,0.00000000,0.00000000,-0.97943312,-0.94020712
dare,1.57375973,0.40300271,0.81834733,0.94022214,0.00000000,0.94323829,0.00000000,0.00000000,0.00000000,-0.92057037,-0.61048037
nursing,1.57282418,0.27805349,0.77796108,0.81083956,0.00000000,0.94382024,0.43459141,0.00000000,0.00000000,-0.98347420,-0.68896741
step-brother,1.56866059,0.25965405,0.77933332,0.83467588,0.00000000,0.37274867,0.28175256,0.00000000,0.00000000,-0.95950389,0.00000000
packet,1.56857908,0.28499702,0.93824300,0.91352296,0.00000000,0.69067371,0.46373683,0.00000000,0.00000000,-0.92049468,-0.80209976
response,1.56829128,0.40178198,0.91644901,0.93987739,0.00000000,0.96566823,0.27460712,0.00000000,0.00000000,-0.97371113,-0.95638132
billing,1.56827810,0.26896477,0.86822012,0.92490074,0.00000000,0.95307201,0.48746410,0.00000000,0.00000000,-0.97889674,-0.95544690
uplift,1.56824195,0.25455564,0.88505805,0.94114733,0.00000000,0.97139546,0.44746253,0.00000000,0.00000000,-0.96658385,-0.96479321
watercress,1.56786677,0.88142774,0.92110276,0.92161545,0.00000000,0.86462677,0.84931877,0.00000000,0.00000000,-0.96509486,-1.90512985
walkway,1.56669995,0.00000000,0.93619460,0.92308158,0.00000000,0.29343942,0.39409345,0.00000000,0.00000000,-0.98010910,0.00000000
soliloquy,1.56668770,0.29152247,0.86467379,0.92327112,0.00000000,0.93248746,0.44645238,0.00000000,0.00000000,-0.96927488,-0.92244464
pheromone,1.56647435,0.37416855,0.92114231,0.94294363,0.00000000,0.87503472,0.36015922,0.00000000,0.00000000,-0.94565356,-0.96132052
landform,1.56596643,0.42283797,0.89584070,0.94293308,0.00000000,0.70893198,0.00000000,0.00000000,0.00000000,-0.86462128,-0.53995603
gallery,1.56502151,0.93900949,0.91201359,0.86396760,0.00000000,0.00000000,0.26386362,0.00000000,0.00000000,-0.88349587,-0.53033692
larder,1.56338814,0.35950157,0.89443424,0.91581851,0.00000000,0.82960257,0.46288872,0.00000000,0.00000000,-0.97919059,-0.91966689
kumquat,1.56237385,0.96051475,0.89707369,0.94651160,0.00000000,0.94315132,0.72095770,0.00000000,0.00000000,-0.98069513,-1.92514008
ceremony,1.56216007,0.32389674,0.92435446,0.86585921,0.00000000,0.89769572,0.41384375,0.00000000,0.00000000,-0.96523929,-0.89825052
chain,1.56148428,0.48108184,0.88489616,0.89669731,0.00000000,0.76803708,0.41428909,0.00000000,0.00000000,-0.91433489,-0.96918231
aspic,1.56013057,0.28485259,0.86461300,0.91911688,0.00000000,0.91833603,0.27552602,0.00000000,0.00000000,-0.84943038,-0.85288358
inbox,1.56005087,0.42193803,0.87048766,0.93079612,0.00000000,0.51132715,0.27816927,0.00000000,0.00000000,-0.91833812,-0.53432924
relish,1.55978504,0.34786329,0.85526171,0.92100382,0.00000000,0.93505424,0.44282606,0.00000000,0.00000000,-0.97492427,-0.96729982
regulation,1.55813029,0.28172544,0.83570805,0.89578998,0.00000000,0.93509549,0.45908627,0.00000000,0.00000000,-0.89203125,-0.95724368
experience,1.55791891,0.28239918,0.87690675,0.91476759,0.00000000,0.96671376,0.46240443,0.00000000,0.00000000,-0.97015578,-0.97511703
reply,1.55787167,0.31394252,0.92632222,0.87282094,0.00000000,0.95727456,0.35533640,0.00000000,0.00000000,-0.95016116,-0.91766381
barometer,1.55585462,0.32376036,0.96074891,0.92780638,0.00000000,0.42426506,0.36578000,0.00000000,0.00000000,-0.92713946,-0.51936662
dancing,1.55515593,0.36223745,0.87843004,0.76180667,0.00000000,0.96855870,0.46341616,0.00000000,0.00000000,-0.97544557,-0.90384752
exploration,1.55155632,0.30389875,0.83093488,0.90981203,0.00000000,0.96800947,0.45886263,0.00000000,0.00000000,-0.97573996,-0.94422150
concert,1.55127338,0.38419023,0.89909577,0.83695659,0.00000000,0.93059471,0.00000000,0.00000000,0.00000000,-0.97538489,-0.52417904
complement,1.55117321,0.88939908,0.88375872,0.94471887,0.00000000,0.42362410,0.31477642,0.00000000,0.00000000,-0.94826710,-0.95683688
racing,1.55106047,0.32559675,0.83376318,0.86678049,0.00000000,0.95627895,0.46578023,0.00000000,0.00000000,-0.98294002,-0.91419911
dictionary,1.55086783,0.43390864,0.94362596,0.81340909,0.00000000,0.76481709,0.43834552,0.00000000,0.00000000,-0.88977116,-0.95346731
rye,1.54894498,0.25534537,0.90099481,0.94905624,0.00000000,0.86374861,0.48502421,0.00000000,0.00000000,-0.93937796,-0.96584630
juggernaut,1.54883990,0.46299085,0.92415133,0.85536763,0.00000000,0.27411050,0.00000000,0.00000000,0.00000000,-0.96778041,0.00000000
exposition,1.54814318,0.35934430,0.90221471,0.91803569,0.64911503,0.95712733,0.48526886,0.00000000,0.00000000,-0.96859705,-1.75436568
monitoring,1.54802001,0.35903841,0.84222534,0.79247883,0.00000000,0.97222209,0.46145308,0.00000000,0.00000000,-0.94824272,-0.93115503
icicle,1.54786277,0.39685985,0.93289199,0.89414975,0.00000000,0.78863475,0.41799742,0.00000000,0.00000000,-0.91154248,-0.97112852
lipoprotein,1.54765195,0.69674566,0.94869760,0.96926209,0.00000000,0.87594891,0.48478970,0.00000000,0.00000000,-0.89161491,-1.53617710
cenotaph,1.54703036,0.32488322,0.90859526,0.93570259,0.00000000,0.87966698,0.00000000,0.00000000,0.00000000,-0.67418659,-0.82763112
intelligence,1.54598254,0.30278707,0.79076028,0.95944476,0.00000000,0.88108349,0.47290158,0.00000000,0.00000000,-0.90452152,-0.95647311
security,1.54404756,0.57561210,0.73590571,0.94609290,0.00000000,0.76445004,0.40061167,0.00000000,0.00000000,-0.91730487,-0.96131998
diversity,1.54377452,0.31058460,0.76149037,0.95942897,0.00000000,0.81811255,0.47375858,0.00000000,0.00000000,-0.94072527,-0.83887529
estrogen,1.54359308,0.26059932,0.84083679,0.95943436,0.00000000,0.90662867,0.48459443,0.00000000,0.00000000,-0.94092798,-0.96757251
sauerkraut,1.54286790,0.92718402,0.88654655,0.91686055,0.00000000,0.96551466,0.65969211,0.00000000,0.00000000,-0.97408730,-1.83884269
cart,1.54275808,0.73806036,0.95574188,0.89963660,0.00000000,0.41378433,0.42201728,0.00000000,0.00000000,-0.91371632,-0.97276604
settlement,1.54220280,0.47037661,0.88760883,0.92394921,0.00000000,0.94505775,0.26292425,0.00000000,0.00000000,-0.98484164,-0.96287221
investigation,1.54153851,0.32985142,0.84888622,0.87282020,0.00000000,0.96479207,0.43131903,0.00000000,0.00000000,-0.97532505,-0.93080539
leek,1.54037845,0.40227911,0.87170526,0.93890572,0.00000000,0.76252022,0.47218350,0.00000000,0.00000000,-0.96132809,-0.94588727
purpose,1.54036289,0.25861952,0.88855010,0.96206912,0.00000000,0.78729007,0.46100691,0.00000000,0.00000000,-0.87058121,-0.94659162
seminar,1.53931892,0.47574803,0.91158795,0.78925931,0.00000000,0.95482793,0.27559423,0.00000000,0.00000000,-0.90982097,-0.95787758
passing,1.53877643,0.00000000,0.82736796,0.87400812,0.00000000,0.81503883,0.00000000,0.00000000,0.00000000,-0.97763848,0.00000000
dairy,1.53760830,0.31342939,0.88211375,0.93706736,0.00000000,0.87045541,0.48291659,0.00000000,0.00000000,-0.97716612,-0.97120810
trace,1.53717914,0.30744547,0.88341784,0.92939478,0.00000000,0.83613673,0.46367270,0.00000000,0.00000000,-0.91264498,-0.97024339
notice,1.53672341,0.28389952,0.87890613,0.86805791,0.00000000,0.93424430,0.46609578,0.00000000,0.00000000,-0.92010880,-0.97437143
candelabra,1.53592101,0.71034583,0.90639150,0.95619807,0.00000000,0.94283488,0.82003176,0.00000000,0.00000000,-0.96477538,-1.83510566
barium,1.53581885,0.45322767,0.90878481,0.94545519,0.00000000,0.69348359,0.00000000,0.00000000,0.00000000,-0.95019042,-0.51494199
prose,1.53559229,0.00000000,0.84667984,0.83576727,0.00000000,0.91951278,0.48635641,0.00000000,0.00000000,-0.58618057,-0.96654344
liquor,1.53541261,0.00000000,0.91261360,0.93110755,0.00000000,0.86296156,0.48967049,0.00000000,0.00000000,-0.99012101,-0.67081958
investment,1.53445044,0.26494998,0.93184474,0.88781536,0.00000000,0.94394448,0.45454910,0.00000000,0.00000000,-0.97888732,-0.96976590
mistake,1.53407380,0.00000000,0.91764721,0.92474389,0.00000000,0.86954972,0.36040935,0.00000000,0.00000000,-0.77572554,-0.76255083
tale,1.53379902,0.25087652,0.93148211,0.86025003,0.00000000,0.91163406,0.45486167,0.00000000,0.00000000,-0.94711536,-0.92818999
role,1.53371054,0.32704243,0.85705501,0.92747101,0.00000000,0.90332323,0.41433078,0.00000000,0.00000000,-0.93695861,-0.95855331
gaming,1.53366891,0.32106844,0.80983105,0.87823328,0.00000000,0.96520042,0.47040725,0.00000000,0.00000000,-0.96602261,-0.94504893
repository,1.53366742,0.47689342,0.92279324,0.95738307,0.00000000,0.39559710,0.44350275,0.00000000,0.00000000,-0.75212908,-0.91037309
apron,1.53329891,0.00000000,0.92266220,0.92704198,0.00000000,0.73290625,0.40264046,0.00000000,0.00000000,-0.93875653,-0.51319546
buying,1.53327465,0.00000000,0.88408861,0.78565535,0.00000000,0.96409893,0.45100754,-0.56865877,0.00000000,-0.98291701,0.00000000
antechamber,1.53320301,0.47722617,0.87119156,0.89458448,0.00000000,0.84168831,0.27375227,0.00000000,0.00000000,-0.86142749,-0.96381229
disk,1.53302455,0.30186331,0.93574739,0.92127872,0.00000000,0.78070149,0.42284974,0.00000000,0.00000000,-0.91491199,-0.91450411
transportation,1.53127778,0.32649022,0.87351599,0.81886008,0.00000000,0.96293786,0.47893676,0.00000000,0.00000000,-0.98243624,-0.94702691
edger,1.53101858,0.37614170,0.89706090,0.92562664,0.00000000,0.78213876,0.38065478,0.00000000,0.00000000,-0.91315889,-0.91744530
gator,1.53096288,0.36381260,0.81378207,0.91274315,0.00000000,0.74840394,0.29515108,0.00000000,0.00000000,-0.97301286,-0.62991709
lymphocyte,1.52924097,0.45086023,0.86421135,0.90730932,0.00000000,0.26230183,0.45228922,0.00000000,-0.50260127,-0.90512973,0.00000000
flesh,1.52920011,0.25798926,0.75019485,0.61059943,0.00000000,0.39300311,0.48755011,0.00000000,0.00000000,-0.97013664,0.00000000
horror,1.52786547,0.28465495,0.90105748,0.94852379,0.00000000,0.81929216,0.46309182,0.00000000,0.00000000,-0.93641222,-0.95234251
passport,1.52705666,0.00000000,0.94968322,0.89872575,0.00000000,0.29191947,0.34443992,0.00000000,0.00000000,-0.95771170,0.00000000
reporting,1.52704385,0.32070753,0.82120758,0.83768135,0.00000000,0.97388718,0.48461011,0.00000000,0.00000000,-0.97013295,-0.94091696
mastoid,1.52700424,0.42440525,0.90377057,0.93084553,0.00000000,0.72947696,0.28540966,0.00000000,0.00000000,-0.89592367,-0.85098004
conflict,1.52660429,0.30148900,0.83603865,0.95225096,0.00000000,0.90349770,0.41035599,0.00000000,0.00000000,-0.93733472,-0.93969327
amnesty,1.52466008,0.00000000,0.89539197,0.95618933,0.00000000,0.93565202,0.37420189,0.00000000,0.00000000,-0.96586257,-0.67091256
dessert,1.52261543,0.00000000,0.93379450,0.89900455,0.00000000,0.92680860,0.48719361,0.00000000,0.00000000,-0.93495476,-0.78923106
